t,rx,ry,r_yaw_deg,gx,gy,g_yaw_deg,x_err,y_err,xy_err,yaw_err_deg,path_err,linear_vel,angular_vel
12.14789718900056,4.8642752115347045,-0.10652176409965083,1.4775389552298843,5.6,0.0,-89.95437383553924,0.7357247884652951,0.10652176409965083,0.7433961599236337,-91.43191279076913,0.014020034461565765,0.6018421052568361,-4.243627440190578e-13
12.294202642000073,4.927912005450462,-0.10488286584398446,1.4555021169640934,5.6,0.0,-89.95437383553924,0.6720879945495373,0.10488286584398446,0.6802225282694377,-91.40987595250334,0.015930695042539925,0.6232894736744642,-0.0019230769226731923
12.446517787000175,4.994049322243182,-0.10323298070608097,1.4599094845956762,5.6,0.0,-89.95437383553924,0.6059506777568178,0.10323298070608097,0.6146814395924192,-91.41428332013493,0.01690056321472307,0.6490789473620389,-0.0015384615397530676
12.596937843999967,5.05116073760702,-0.10211799840501147,2.2669328077689506,5.6,0.0,-89.95437383553924,0.5488392623929794,0.10211799840501147,0.5582585615486032,-92.2213066433082,0.018181251835544858,0.6322368421009777,0.03826923076371971
12.747139429000072,5.115209692116697,-0.09913580893135862,3.2151865350823523,5.6,0.0,-89.95437383553924,0.48479030788330224,0.09913580893135862,0.4948227472843804,-93.1695603706216,0.02148654986359613,0.626184210517866,0.11249999999385471
12.896055737000552,5.177690646465238,-0.09519948997593716,3.949013249650361,5.6,0.0,-89.95437383553924,0.42230935353476173,0.09519948997593716,0.43290660999183983,-93.9033870851896,0.025912431078925744,0.6377631578893261,0.13865384615424287
13.046450930999981,5.232648983411738,-0.09118079430386558,4.48230473586809,5.6,0.0,-89.95437383553924,0.36735101658826164,0.09118079430386558,0.3784979612076043,-94.43667857140734,0.03053948274143056,0.5885526315801176,0.11057692307828944
13.196571427000436,5.280089991002609,-0.08723195403847064,5.066280950133864,5.6,0.0,-89.95437383553924,0.3199100089973905,0.08723195403847064,0.33158984855100787,-95.02065478567312,0.03451212744020205,0.5135526315800998,0.09749999999811561
13.336326524000015,5.332215338496547,-0.07811940966715061,5.705838218179242,5.6,0.0,-89.95437383553924,0.2677846615034527,0.07811940966715061,0.27894671014956035,-95.6602120537185,0.033504451765712345,0.43855263158000035,0.10826923077016866
13.490313327000422,5.368692734982923,-0.07333750272402487,6.096012495151069,5.6,0.0,-89.95437383553924,0.23130726501707688,0.07333750272402487,0.24265498172400374,-96.05038633069032,0.003337526565882848,0.368552631579912,0.09173076923169267
13.636790460000611,5.394142415573575,-0.07051971175137849,6.530138209162333,5.6,0.0,-89.95437383553924,0.20585758442642454,0.07051971175137849,0.2176014127053867,-96.48451204470159,0.0005197355932364672,0.2960526315799426,0.07230769230821357
13.78651033000051,5.412619373390053,-0.06833894612578358,7.034781805595654,5.6,0.0,-89.95437383553924,0.18738062660994625,0.06833894612578358,0.19945353039321928,-96.9891556411349,0.0016610300323584432,0.22105263158004912,0.0819230769196744
13.934590114000002,5.4249639704411905,-0.06674328518907659,7.676053799315348,5.6,0.0,-89.95437383553924,0.17503602955880915,0.06674328518907659,0.18732932968849997,-97.6304276348546,0.0032566909690654317,0.15532251681720777,0.10017399266439453
14.074108719999913,5.441214874201814,-0.0637550965535966,7.8990770706822,5.6,0.0,-89.95437383553924,0.15878512579818604,0.0637550965535966,0.17110648296106198,-97.85345090622145,0.0062448796045454225,0.12150672733952814,0.08094322344040616
14.206504801999927,5.454074272014846,-0.061789901822004584,7.881560401244319,5.6,0.0,-89.95437383553924,0.14592572798515402,0.061789901822004584,0.1584686406049163,-97.83593423678357,0.008210074336137435,0.11842105262473834,0.024615384617158634
14.337720234000244,5.464029239509473,-0.060392109240090336,8.159224563476915,5.6,0.0,-89.95437383553924,0.13597076049052692,0.060392109240090336,0.14877921416259476,-98.11359839901617,0.009607866918051683,0.10947368420575247,0.024038461535565967
14.47421660200007,5.471839391192428,-0.05923974573666098,8.66166447603813,5.6,0.0,-89.95437383553924,0.12816060880757174,0.05923974573666098,0.14118955033879696,-98.61603831157738,0.01076023042148104,0.08973684210073238,0.06807692306688058
14.612530251999942,5.47964031349365,-0.05802634560712337,8.963569160403761,5.6,0.0,-89.95437383553924,0.1203596865063492,0.05802634560712337,0.13361703080230447,-98.91794299594301,0.011973630551018646,0.07894736841442647,0.07019230768500076
14.764339589999963,5.487439165049383,-0.05679965441357912,8.888643910296075,5.6,0.0,-89.95437383553924,0.11256083495061642,0.05679965441357912,0.1260799044506377,-98.84301774583533,0.013200321744562898,0.0789473684142022,0.01980769231057592
